graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path,Combinatorial features 
ranked_0_enzyme_mimicB1-501EN179a,337,1636,0.0288964250388583,9.70919881305638,3,18,0.562113507116998,0.0288964250388583,0.0535714285714286,18,5.83368659036315,
ranked_0_enzyme_mimicB1-501EN100d,341,1721,0.0296877695359669,10.0938416422287,2,17,0.538310718472871,0.0296877695359669,0.05,11,4.89946524064171,
ranked_0_enzyme_mimicB1-501EN172b,339,1680,0.0293239775881028,9.91150442477876,4,18,0.536347628213844,0.0293239775881028,0.0532544378698225,10,4.88221535668779,
ranked_0_enzyme_mimicB1-501EN221b,330,1645,0.0303030303030303,9.96969696969697,4,17,0.548709063762539,0.0303030303030303,0.0516717325227964,11,5.07456940222898,
ranked_0_enzyme_mimicB1-501EN12e,321,1634,0.0318146417445483,10.1806853582555,4,19,0.541770409771914,0.0318146417445483,0.059375,11,5.02486370716511,
ranked_0_enzyme_mimicB1-501EN112e,325,1631,0.0309781576448243,10.0369230769231,4,18,0.537630995952263,0.0309781576448243,0.0555555555555556,11,4.83939221272555,
ranked_0_enzyme_mimicB1-501EN96d,322,1606,0.03107525009191,9.97515527950311,3,18,0.539817323503841,0.03107525009191,0.0560747663551402,11,4.93121263133453,
ranked_0_enzyme_mimicB1-501EN54b,337,1649,0.029126042108238,9.78635014836795,4,19,0.549087728016033,0.0291260421082379,0.056547619047619,12,5.08538222410626,
ranked_0_enzyme_mimicB1-501EN290e,338,1670,0.0293224237529191,9.88165680473373,2,18,0.530958073909693,0.0293224237529191,0.0534124629080119,11,4.90137481783225,
ranked_0_enzyme_mimicB1-501EN390c,331,1657,0.0303396502792273,10.012084592145,2,19,0.536107420806194,0.0303396502792273,0.0575757575757576,12,4.88704568342031,
ranked_0_enzyme_mimicB1-501EN37d,330,1666,0.0306898774983881,10.0969696969697,2,19,0.540705723897393,0.0306898774983881,0.0577507598784195,11,4.81037118909459,
ranked_0_enzyme_mimicB1-501EN17a,322,1587,0.0307076101468625,9.85714285714286,4,17,0.566631784466092,0.0307076101468625,0.0529595015576324,12,5.22563417890521,
ranked_0_enzyme_mimicB1-501EN252e,326,1519,0.0286739027843322,9.31901840490798,4,19,0.570756979829564,0.0286739027843322,0.0584615384615385,18,5.99118452100047,
ranked_0_enzyme_mimicB1-501EN26a,325,1546,0.029363722697056,9.51384615384615,2,19,0.550338911624217,0.029363722697056,0.058641975308642,18,5.65190883190883,
ranked_0_enzyme_mimicB1-501EN232e,318,1543,0.030613257147392,9.70440251572327,2,18,0.545834764980159,0.030613257147392,0.056782334384858,12,4.90774358669127,
ranked_0_enzyme_mimicB1-501EN328c,334,1713,0.0308032583481685,10.2574850299401,4,18,0.542201168464817,0.0308032583481685,0.0540540540540541,10,4.83785581989175,
ranked_0_enzyme_mimicB1-501EN46a,330,1416,0.0260845537441282,8.58181818181818,2,15,0.594564812292084,0.0260845537441282,0.0455927051671732,28,8.06200607902736,
ranked_0_enzyme_mimicB1-501EN6a,328,1659,0.0309353322891027,10.1158536585366,4,20,0.539433132064853,0.0309353322891027,0.0611620795107034,10,4.89035578429179,
ranked_0_enzyme_mimicB1-501EN248c,323,1444,0.0277676287906467,8.94117647058824,2,18,0.566846442980116,0.0277676287906467,0.0559006211180124,15,5.77095552179682,
ranked_0_enzyme_mimicB1-501EN265b,326,1654,0.0312222746578575,10.1472392638037,2,20,0.536553283022826,0.0312222746578575,0.0615384615384615,12,4.8112505899009,
ranked_0_enzyme_mimicB1-501EN80e,323,1517,0.0291713939580409,9.39318885448916,2,16,0.553305956169733,0.0291713939580409,0.0496894409937888,12,5.25165855816011,
ranked_0_enzyme_mimicB1-501EN106a,334,1389,0.0249770728812645,8.31736526946108,4,14,0.621460259633912,0.0249770728812645,0.042042042042042,30,9.78606750463038,
ranked_0_enzyme_mimicB1-501EN291a,329,1635,0.0303024686781822,9.93920972644377,2,18,0.544433202036456,0.0303024686781822,0.0548780487804878,12,4.86542738527689,
ranked_0_enzyme_mimicB1-501EN66e,330,1664,0.0306530349083541,10.0848484848485,4,17,0.541247802504487,0.0306530349083541,0.0516717325227964,11,4.85198489453809,
ranked_0_enzyme_mimicB1-501EN96a,322,1661,0.0321394709854685,10.3167701863354,4,18,0.536135018515362,0.0321394709854685,0.0560747663551402,10,4.78146707687545,
ranked_0_enzyme_mimicB1-501EN143a,338,1756,0.0308324407845065,10.3905325443787,4,19,0.542578406468847,0.0308324407845065,0.056379821958457,12,4.99359120678454,
ranked_0_enzyme_mimicB1-501EN361c,333,1393,0.0251998986938746,8.36636636636637,4,16,0.567794434461101,0.0251998986938746,0.0481927710843374,17,6.79858171424436,
ranked_0_enzyme_mimicB1-501EN131d,323,1607,0.0309020633424995,9.95046439628483,4,16,0.553774003774004,0.0309020633424995,0.0496894409937888,11,4.9458685075861,
ranked_0_enzyme_mimicB1-501EN387b,337,1583,0.0279602939098488,9.3946587537092,2,19,0.566325592692139,0.0279602939098488,0.056547619047619,16,5.82165818849795,
ranked_0_enzyme_mimicB1-501EN356a,331,1660,0.0303945802435228,10.0302114803625,2,17,0.545913564053781,0.0303945802435228,0.0515151515151515,12,5.08076535750252,
ranked_0_enzyme_mimicB1-501EN70b,326,1602,0.0302406795658329,9.82822085889571,4,19,0.546519777593254,0.0302406795658329,0.0584615384615385,12,5.11044832468145,
ranked_0_enzyme_mimicB1-501EN182b,337,1524,0.0269181856718949,9.04451038575668,2,16,0.568298022452325,0.0269181856718949,0.0476190476190476,19,6.35465239508266,
ranked_0_enzyme_mimicB1-501EN202e,335,1663,0.0297256233801055,9.92835820895522,2,18,0.546477966477965,0.0297256233801055,0.0538922155688623,14,5.01696308874788,
ranked_0_enzyme_mimicB1-501EN361a,333,1646,0.0297767647165238,9.88588588588589,2,18,0.545788081572395,0.0297767647165238,0.0542168674698795,11,5.00730851333261,
ranked_0_enzyme_mimicB1-501EN234a,322,1292,0.0249995162632302,8.02484472049689,4,13,0.620114271511786,0.0249995162632302,0.0404984423676012,21,8.40736440858343,
ranked_0_enzyme_mimicB1-501EN267b,330,1479,0.0272450953302017,8.96363636363636,2,15,0.566794350430714,0.0272450953302017,0.0455927051671732,19,6.22175554941512,
ranked_0_enzyme_mimicB1-501EN213c,312,1451,0.0299076593288812,9.30128205128205,2,21,0.551237762677242,0.0299076593288812,0.067524115755627,14,5.49899002390964,
ranked_0_enzyme_mimicB1-501EN131a,323,1588,0.0305366998057804,9.8328173374613,4,17,0.542299173236161,0.0305366998057804,0.0527950310559006,13,5.04770878603158,
ranked_0_enzyme_mimicB1-501EN267d,330,1462,0.026931933314912,8.86060606060606,2,18,0.575592898881668,0.026931933314912,0.0547112462006079,19,7.56903380307636,
ranked_0_enzyme_mimicB1-501EN85b,345,1717,0.0289349511290866,9.9536231884058,2,18,0.535108469251691,0.0289349511290866,0.0523255813953488,13,5.09450623525447,
ranked_0_enzyme_mimicB1-501EN330a,326,1599,0.0301840490797546,9.80981595092025,4,17,0.533422047798626,0.0301840490797546,0.0523076923076923,11,4.85351580934403,
ranked_0_enzyme_mimicB1-501EN195b,328,1613,0.030077571417916,9.83536585365854,2,16,0.541697174776443,0.030077571417916,0.0489296636085627,11,4.92082494219438,
ranked_0_enzyme_mimicB1-501EN2a,336,1718,0.0305259417199716,10.2261904761905,2,18,0.538583324258219,0.0305259417199716,0.0537313432835821,11,4.85628997867804,
ranked_0_enzyme_mimicB1-501EN40e,330,1560,0.0287372202265819,9.45454545454546,2,18,0.552041562616429,0.0287372202265819,0.0547112462006079,23,6.64480058948144,
ranked_0_enzyme_mimicB1-501EN312e,338,1580,0.0277421733710252,9.3491124260355,2,18,0.557017963666067,0.0277421733710252,0.0534124629080119,22,6.50812073112918,
ranked_0_enzyme_mimicB1-501EN86d,316,1655,0.0332529636327105,10.4746835443038,2,17,0.542492147857933,0.0332529636327105,0.053968253968254,11,5.07482419127989,
ranked_0_enzyme_mimicB1-501EN338a,321,1617,0.0314836448598131,10.0747663551402,2,18,0.546638010656702,0.0314836448598131,0.05625,12,4.88084112149533,
ranked_0_enzyme_mimicB1-501EN273a,323,1481,0.0284791262042574,9.1702786377709,2,17,0.589305101907542,0.0284791262042574,0.0527950310559006,27,7.5475837932427,
ranked_0_enzyme_mimicB1-501EN321e,328,1655,0.0308607443872604,10.0914634146341,2,19,0.548218856438056,0.0308607443872604,0.0581039755351682,13,4.89781457447602,
ranked_0_enzyme_mimicB1-501EN302d,326,1302,0.0245776309579991,7.98773006134969,2,15,0.609214915963382,0.0245776309579991,0.0461538461538462,41,14.1042756016989,
ranked_0_enzyme_mimicB1-501EN51c,323,1624,0.0312289675595639,10.0557275541796,4,18,0.540988592135924,0.0312289675595639,0.0559006211180124,12,5.18841220698806,
ranked_0_enzyme_mimicB1-501EN21b,328,1477,0.0275415827552771,9.00609756097561,4,20,0.587110248811949,0.0275415827552771,0.0611620795107034,16,6.35155142835832,
ranked_0_enzyme_mimicB1-501EN195e,328,1646,0.0306929216081152,10.0365853658537,2,19,0.532051469148662,0.0306929216081152,0.0581039755351682,10,4.73303125233087,
ranked_0_enzyme_mimicB1-501EN222c,337,1713,0.0302564646036456,10.1661721068249,2,18,0.553618818682529,0.0302564646036456,0.0535714285714286,14,5.00430973576374,
ranked_0_enzyme_mimicB1-501EN320a,324,1625,0.0310553071130986,10.0308641975309,2,19,0.534048803278966,0.0310553071130987,0.0588235294117647,11,4.8724343538585,
ranked_0_enzyme_mimicB1-501EN61a,323,1529,0.0294021498759687,9.46749226006192,4,19,0.568597332402698,0.0294021498759687,0.0590062111801242,12,5.55485260465742,
ranked_0_enzyme_mimicB1-501EN107e,332,1614,0.0293742947621301,9.72289156626506,2,18,0.543162154209284,0.0293742947621301,0.054380664652568,12,5.31800313034616,
ranked_0_enzyme_mimicB1-501EN48b,318,1495,0.0296609328809793,9.40251572327044,2,18,0.567936859765384,0.0296609328809793,0.056782334384858,14,5.21665377060889,
ranked_0_enzyme_mimicB1-501EN77d,332,1525,0.0277545226222109,9.18674698795181,2,17,0.549574035599017,0.0277545226222109,0.0513595166163142,16,5.67528118516362,
ranked_0_enzyme_mimicB1-501EN212b,338,1648,0.0289361403262339,9.75147928994083,2,18,0.541296874124058,0.0289361403262339,0.0534124629080119,13,4.96005478201324,
ranked_0_enzyme_mimicB1-501EN327c,340,1681,0.0291688356758633,9.88823529411765,4,18,0.55076788887775,0.0291688356758633,0.0530973451327434,11,5.18738504251258,
ranked_0_enzyme_mimicB1-501EN97b,315,1557,0.0314831665150136,9.88571428571429,2,18,0.54518410005805,0.0314831665150136,0.0573248407643312,12,4.80214336265292,
ranked_0_enzyme_mimicB1-501EN307d,332,1692,0.0307938703454301,10.1927710843374,4,17,0.552640582309257,0.0307938703454301,0.0513595166163142,11,4.93482692097696,
ranked_0_enzyme_mimicB1-501EN1d,343,1629,0.0277735154212061,9.49854227405248,2,16,0.561808680467573,0.0277735154212061,0.0467836257309942,16,5.67345233832882,
ranked_0_enzyme_mimicB1-501EN304a,333,1661,0.0300481204095662,9.97597597597598,4,18,0.543559896010876,0.0300481204095662,0.0542168674698795,10,4.89143963240349,
ranked_0_enzyme_mimicB1-501EN29e,328,1513,0.028212873871858,9.22560975609756,2,17,0.55391933608397,0.028212873871858,0.0519877675840979,15,5.30361005444917,
ranked_0_enzyme_mimicB1-501EN36b,324,1597,0.0305202002828422,9.85802469135803,3,19,0.55650493350585,0.0305202002828422,0.0588235294117647,12,5.20005351068303,
ranked_0_enzyme_mimicB1-501EN360a,331,1563,0.0286185113979676,9.44410876132931,2,20,0.553579334524822,0.0286185113979676,0.0606060606060606,19,6.43482559736336,
ranked_0_enzyme_mimicB1-501EN115a,336,1664,0.0295664534470505,9.90476190476191,2,18,0.535939814931412,0.0295664534470505,0.0537313432835821,12,4.84271499644634,
ranked_0_enzyme_mimicB1-501EN292a,336,1453,0.025817341862118,8.64880952380952,2,20,0.600871183058958,0.025817341862118,0.0597014925373134,30,9.83694029850746,
ranked_0_enzyme_mimicB1-501EN127d,328,1598,0.0297978667860073,9.74390243902439,4,18,0.542385811422755,0.0297978667860073,0.055045871559633,11,4.98830834638622,
ranked_0_enzyme_mimicB1-501EN191c,328,1599,0.0298165137614679,9.75,2,17,0.531696104588859,0.0298165137614679,0.0519877675840979,13,5.21315357648989,
ranked_0_enzyme_mimicB1-501EN278d,322,1504,0.0291016040711287,9.3416149068323,2,18,0.575763824329772,0.0291016040711286,0.0560747663551402,17,5.67394206768445,
ranked_0_enzyme_mimicB1-501EN166d,318,1485,0.0294625319921433,9.33962264150943,4,17,0.550442320350755,0.0294625319921433,0.0536277602523659,12,5.45588556236732,
ranked_0_enzyme_mimicB1-501EN302e,326,1600,0.0302029259084474,9.8159509202454,2,16,0.543044710912809,0.0302029259084474,0.0492307692307692,14,5.02159509202454,
ranked_0_enzyme_mimicB1-501EN224b,318,1586,0.0314663809693867,9.9748427672956,2,19,0.540211784481309,0.0314663809693867,0.0599369085173502,12,4.88286411523124,
ranked_0_enzyme_mimicB1-501EN349e,320,1503,0.0294474921630094,9.39375,2,16,0.571908282689532,0.0294474921630094,0.0501567398119122,15,5.90366379310345,
ranked_0_enzyme_mimicB1-501EN320e,324,1557,0.0297557619539044,9.61111111111111,2,16,0.551116202042127,0.0297557619539044,0.0495356037151703,13,5.12978251729542,
ranked_0_enzyme_mimicB1-501EN110d,326,1603,0.0302595563945257,9.83435582822086,2,18,0.541141298354398,0.0302595563945257,0.0553846153846154,11,4.88521000471921,
ranked_0_enzyme_mimicB1-501EN198c,320,1583,0.0310148902821317,9.89375,2,18,0.543924198758758,0.0310148902821317,0.0564263322884012,13,4.93608934169279,
ranked_0_enzyme_mimicB1-501EN118d,344,1760,0.0298325310190521,10.2325581395349,2,17,0.536294735815939,0.0298325310190521,0.0495626822157434,11,4.89439962031324,
ranked_0_enzyme_mimicB1-501EN380b,341,1675,0.0288942556494739,9.82404692082111,3,17,0.538505724528667,0.0288942556494739,0.05,10,4.946110056926,
ranked_0_enzyme_mimicB1-501EN196c,329,1634,0.0302839350581956,9.93313069908815,2,19,0.555000940017925,0.0302839350581956,0.0579268292682927,12,5.11850396619468,
ranked_0_enzyme_mimicB1-501EN259e,324,1551,0.0296410962045637,9.57407407407407,2,16,0.553664485377448,0.0296410962045637,0.0495356037151703,12,5.06998432901426,
ranked_0_enzyme_mimicB1-501EN47b,331,1591,0.0291311910647258,9.61329305135952,4,16,0.54794812438317,0.0291311910647258,0.0484848484848485,11,5.12716286734414,
ranked_0_enzyme_mimicB1-501EN121c,330,1556,0.0286635350465138,9.43030303030303,2,17,0.545112111596068,0.0286635350465138,0.0516717325227964,13,5.1430229345123,
ranked_0_enzyme_mimicB1-501EN395c,333,1710,0.0309345490068382,10.2702702702703,2,19,0.54862150414266,0.0309345490068382,0.0572289156626506,12,4.89731900575274,
ranked_0_enzyme_mimicB1-501EN158b,334,1610,0.0289511067954182,9.64071856287425,2,17,0.563216687230424,0.0289511067954182,0.0510510510510511,14,5.39190088291885,
ranked_0_enzyme_mimicB1-501EN164b,338,1698,0.0298140572050638,10.0473372781065,3,19,0.536334797904631,0.0298140572050638,0.056379821958457,11,4.96365424121644,
ranked_0_enzyme_mimicB1-501EN85e,345,1640,0.0276373441186384,9.50724637681159,2,19,0.553491855631443,0.0276373441186384,0.0552325581395349,14,5.588675429727,
ranked_0_enzyme_mimicB1-501EN112c,325,1635,0.0310541310541311,10.0615384615385,4,17,0.557387425545796,0.0310541310541311,0.0524691358024691,17,5.50643874643875,
ranked_0_enzyme_mimicB1-501EN26e,325,1609,0.0305603038936372,9.90153846153846,4,18,0.54932890990357,0.0305603038936372,0.0555555555555556,12,5.04326685660019,
ranked_0_enzyme_mimicB1-501EN295a,318,1259,0.0249786719044501,7.91823899371069,3,14,0.582811528094546,0.0249786719044501,0.0441640378548896,21,7.87040453941234,
ranked_0_enzyme_mimicB1-501EN329d,331,1669,0.0305593701364094,10.0845921450151,2,19,0.527405957514551,0.0305593701364094,0.0575757575757576,12,5.05674265311728,
ranked_0_enzyme_mimicB1-501EN196e,329,1601,0.0296723255986359,9.73252279635258,2,19,0.554357784743041,0.0296723255986359,0.0579268292682927,15,5.26167618059159,
ranked_0_enzyme_mimicB1-501EN181c,324,1581,0.0302144249512671,9.75925925925926,2,18,0.574077607315624,0.0302144249512671,0.0557275541795666,15,5.71702404158545,
ranked_0_enzyme_mimicB1-501EN287c,329,1716,0.0318036918971013,10.4316109422492,2,19,0.527166999450257,0.0318036918971013,0.0579268292682927,11,4.74460671658388,
ranked_0_enzyme_mimicB1-501EN105b,328,1683,0.0313828597001566,10.2621951219512,2,18,0.537401999502968,0.0313828597001566,0.055045871559633,11,4.77399865741777,
ranked_0_enzyme_mimicB1-501EN238c,333,1511,0.0273345634791418,9.07507507507508,2,16,0.575127016793683,0.0273345634791418,0.0481927710843374,19,6.75398892868772,
ranked_0_enzyme_mimicB1-501EN147d,327,1506,0.028254629369055,9.21100917431193,4,18,0.565780336570946,0.028254629369055,0.0552147239263804,12,5.57342263747397,
ranked_0_enzyme_mimicB1-501EN247b,326,1541,0.0290891930155734,9.45398773006135,4,16,0.567967419424474,0.0290891930155734,0.0492307692307692,15,6.05272298253893,
ranked_0_enzyme_mimicB1-501EN241c,327,1531,0.0287236637211309,9.36391437308869,3,17,0.542016914048754,0.0287236637211309,0.0521472392638037,13,5.48680137333258,
ranked_0_enzyme_mimicB1-501EN344d,343,1725,0.0294102603447394,10.0583090379009,2,18,0.538901561290517,0.0294102603447394,0.0526315789473684,11,5.1147426389102,
ranked_0_enzyme_mimicB1-501EN180b,333,1552,0.0280762690401245,9.32132132132132,4,16,0.568105618105618,0.0280762690401245,0.0481927710843374,18,6.05269727558884,
ranked_0_enzyme_mimicB1-501EN265d,326,1673,0.0315809344030203,10.2638036809816,2,19,0.537030273210447,0.0315809344030203,0.0584615384615385,11,4.75639452571968,
ranked_0_enzyme_mimicB1-501EN391e,315,1465,0.029622889495501,9.3015873015873,2,19,0.578355591312984,0.029622889495501,0.0605095541401274,19,6.22113032049338,
ranked_0_enzyme_mimicB1-501EN206c,342,1613,0.0276620191730548,9.4327485380117,2,17,0.553439355812936,0.0276620191730548,0.0498533724340176,15,5.47486752070793,
ranked_0_enzyme_mimicB1-501EN171d,345,1563,0.0263397371081901,9.06086956521739,2,16,0.568532546358633,0.0263397371081901,0.0465116279069768,15,6.52509268621503,
ranked_0_enzyme_mimicB1-501EN377b,330,1635,0.0301188173528599,9.90909090909091,2,17,0.551977138527941,0.0301188173528599,0.0516717325227964,14,4.93605968499586,
ranked_0_enzyme_mimicB1-501EN210b,324,1649,0.0315139701104613,10.179012345679,3,19,0.539084490575145,0.0315139701104613,0.0588235294117647,10,4.74484959675878,
ranked_0_enzyme_mimicB1-501EN24c,313,1544,0.0316212009502744,9.86581469648562,2,18,0.553795636905015,0.0316212009502744,0.0576923076923077,16,5.30699598590972,
ranked_0_enzyme_mimicB1-501EN390b,331,1653,0.0302664103268333,9.98791540785498,3,19,0.539057157391924,0.0302664103268333,0.0575757575757576,11,4.84958344777076,
ranked_0_enzyme_mimicB1-501EN286d,327,1565,0.0293615504399542,9.57186544342508,4,18,0.565368505991819,0.0293615504399542,0.0552147239263804,11,5.38637173786608,
ranked_0_enzyme_mimicB1-501EN99d,331,1617,0.029607250755287,9.77039274924471,4,19,0.550685629697303,0.029607250755287,0.0575757575757576,12,5.25511306417651,
ranked_0_enzyme_mimicB1-501EN318c,330,1718,0.0316477848392742,10.4121212121212,3,18,0.537885567096796,0.0316477848392742,0.0547112462006079,11,4.84080316846274,
ranked_0_enzyme_mimicB1-501EN4d,325,1551,0.0294586894586895,9.54461538461539,2,19,0.564498415875886,0.0294586894586895,0.058641975308642,17,6.11846153846154,
ranked_0_enzyme_mimicB1-501EN7c,321,1525,0.0296923676012461,9.50155763239875,2,19,0.55943219069937,0.0296923676012461,0.059375,15,5.71285046728972,
ranked_0_enzyme_mimicB1-501EN357d,339,1712,0.0298825295421619,10.1002949852507,2,20,0.533580419304685,0.0298825295421619,0.0591715976331361,11,4.80174896580615,
ranked_0_enzyme_mimicB1-501EN311b,331,1534,0.0280875217431109,9.26888217522659,2,18,0.551363231579154,0.0280875217431109,0.0545454545454545,21,6.33628124141719,
ranked_0_enzyme_mimicB1-501EN127e,327,1612,0.030243335021857,9.85932721712538,4,18,0.542882844704215,0.030243335021857,0.0552147239263804,11,4.8828727415996,
ranked_0_enzyme_mimicB1-501EN303e,328,1619,0.0301894532706795,9.87195121951219,2,20,0.549571035317514,0.0301894532706795,0.0611620795107034,12,5.09474528231521,
ranked_0_enzyme_mimicB1-501EN43e,333,1655,0.0299395781323492,9.93993993993994,4,18,0.543433918433918,0.0299395781323492,0.0542168674698795,11,5.04909729006115,
ranked_0_enzyme_mimicB1-501EN182c,338,1421,0.0249503976963461,8.40828402366864,2,15,0.59283510703629,0.0249503976963461,0.0445103857566766,28,8.03285164960582,
ranked_0_enzyme_mimicB1-501EN55b,323,1636,0.0314597234774917,10.1300309597523,2,18,0.546220744390477,0.0314597234774917,0.0559006211180124,12,4.87262273330385,
ranked_0_enzyme_mimicB1-501EN176d,318,1613,0.0320020633692439,10.1446540880503,4,18,0.542830378401965,0.0320020633692439,0.056782334384858,13,5.02977997341428,
ranked_0_enzyme_mimicB1-501EN119e,328,1645,0.0306742746326546,10.0304878048781,2,17,0.548694299483396,0.0306742746326546,0.0519877675840979,11,5.04147087342433,
ranked_0_enzyme_mimicB1-501EN133e,316,1500,0.0301386377335744,9.49367088607595,4,16,0.554440873823785,0.0301386377335744,0.0507936507936508,13,5.42985734378139,
ranked_0_enzyme_mimicB1-501EN216b,318,1488,0.0295220522587941,9.35849056603774,2,17,0.557268970393277,0.0295220522587941,0.0536277602523659,22,6.06731742158205,
ranked_0_enzyme_mimicB1-501EN87b,338,1590,0.0279177567467912,9.40828402366864,2,18,0.564136193987394,0.0279177567467912,0.0534124629080119,18,6.36010394535845,
ranked_0_enzyme_mimicB1-501EN268d,322,1450,0.0280567326483621,9.00621118012422,2,18,0.587792694862479,0.0280567326483621,0.0560747663551402,26,7.27692962597473,
ranked_0_enzyme_mimicB1-501EN133b,316,1595,0.0320474181233675,10.0949367088608,4,18,0.539151564700708,0.0320474181233675,0.0571428571428571,11,4.80588708057063,
ranked_0_enzyme_mimicB1-501EN113e,336,1690,0.0300284292821606,10.0595238095238,4,16,0.530235191395905,0.0300284292821606,0.0477611940298507,10,4.83841506751955,
ranked_0_enzyme_mimicB1-501EN120e,325,1364,0.0259069325735992,8.39384615384615,2,16,0.568666410512564,0.0259069325735992,0.0493827160493827,17,7.26349477682811,
ranked_0_enzyme_mimicB1-501EN138c,331,1653,0.0302664103268333,9.98791540785498,3,18,0.538846770195624,0.0302664103268333,0.0545454545454545,11,4.86789343586927,
ranked_0_enzyme_mimicB1-501EN140c,324,1532,0.0292779879983182,9.45679012345679,2,18,0.579381058302626,0.0292779879983182,0.0557275541795666,21,6.64856858922906,
ranked_0_enzyme_mimicB1-501EN389d,326,1513,0.0285606418121756,9.28220858895705,2,18,0.590430399425346,0.0285606418121756,0.0553846153846154,23,8.26825861255309,
ranked_0_enzyme_mimicB1-501EN62e,324,1564,0.0298895386614685,9.65432098765432,4,18,0.548996159371976,0.0298895386614685,0.0557275541795666,12,4.95191682910981,
ranked_0_enzyme_mimicB1-501EN127c,327,1610,0.0302058122736909,9.84709480122324,2,17,0.52682087954619,0.0302058122736909,0.0521472392638037,11,4.78195531040693,
ranked_0_enzyme_mimicB1-501EN306e,337,1712,0.0302388017521549,10.160237388724,4,18,0.5401484965065,0.0302388017521549,0.0535714285714286,10,4.76261127596439,
ranked_0_enzyme_mimicB1-501EN203a,327,1634,0.0306560852516838,9.99388379204893,4,18,0.548119300399387,0.0306560852516838,0.0552147239263804,12,4.98365884317367,
ranked_0_enzyme_mimicB1-501EN268b,322,1578,0.0305334649097347,9.80124223602484,4,16,0.546261536944766,0.0305334649097347,0.0498442367601246,11,4.93486968131422,
ranked_0_enzyme_mimicB1-501EN127b,327,1497,0.0280857770023076,9.15596330275229,2,17,0.552131282001762,0.0280857770023076,0.0521472392638037,18,5.48856494249639,
ranked_0_enzyme_mimicB1-501EN404e,335,1538,0.0274912860845473,9.18208955223881,4,16,0.565519729027192,0.0274912860845473,0.0479041916167665,17,5.92757172222719,
ranked_0_enzyme_mimicB1-501EN38a,322,1651,0.0319459762775488,10.2546583850932,4,17,0.539237597339533,0.0319459762775488,0.0529595015576324,10,4.71763317273273,
ranked_0_enzyme_mimicB1-501EN47d,331,1639,0.0300100704934542,9.90332326283988,4,18,0.546969507103681,0.0300100704934542,0.0545454545454545,10,4.90663737068571,
ranked_0_enzyme_mimicB1-501EN379b,307,1527,0.0325094207063933,9.94788273615635,3,18,0.536765787383721,0.0325094207063933,0.0588235294117647,12,4.72246705413979,
ranked_0_enzyme_mimicB1-501EN187c,334,1664,0.0299221377065688,9.96407185628743,4,19,0.541922561113436,0.0299221377065688,0.0570570570570571,10,4.93666720612828,
ranked_0_enzyme_mimicB1-501EN385a,330,1408,0.0259371833839919,8.53333333333333,2,15,0.577414000141273,0.0259371833839919,0.0455927051671732,18,6.52924380583955,
ranked_0_enzyme_mimicB1-501EN5b,335,1544,0.0275985342747341,9.21791044776119,2,19,0.57034171102837,0.0275985342747341,0.0568862275449102,24,6.79390472785772,
ranked_0_enzyme_mimicB1-501EN137e,339,1718,0.029987258033548,10.1356932153392,4,19,0.535090461456252,0.029987258033548,0.0562130177514793,11,4.91159169852158,
ranked_0_enzyme_mimicB1-501EN251d,336,1635,0.0290511727078891,9.73214285714286,2,19,0.540330651389087,0.0290511727078891,0.0567164179104478,15,5.08816631130064,
ranked_0_enzyme_mimicB1-501EN200d,333,1558,0.0281848113173414,9.35735735735736,2,17,0.555645251233486,0.0281848113173414,0.0512048192771084,12,5.38776728535765,
ranked_0_enzyme_mimicB1-501EN393a,335,1670,0.0298507462686567,9.97014925373134,3,19,0.54990547035947,0.0298507462686567,0.0568862275449102,10,4.8887836267763,
ranked_0_enzyme_mimicB1-501EN354a,336,1507,0.0267768301350391,8.9702380952381,2,18,0.568192072380623,0.0267768301350391,0.0537313432835821,14,6.06224235963042,
ranked_0_enzyme_mimicB1-501EN361e,333,1639,0.0296501320597706,9.84384384384384,2,17,0.546166482931189,0.0296501320597706,0.0512048192771084,11,5.11411411411411,
ranked_0_enzyme_mimicB1-501EN191a,328,1601,0.029853807712389,9.76219512195122,3,17,0.548887615055119,0.029853807712389,0.0519877675840979,16,5.71184828820765,
ranked_0_enzyme_mimicB1-501EN204d,338,1667,0.0292697487401893,9.86390532544379,2,19,0.54388005640181,0.0292697487401893,0.056379821958457,13,5.07973241093533,
ranked_0_enzyme_mimicB1-501EN181a,324,1654,0.0316095249015786,10.2098765432099,2,19,0.554320824630995,0.0316095249015786,0.0588235294117647,15,5.13419714864503,
ranked_0_enzyme_mimicB1-501EN275e,338,1581,0.0277597317086018,9.35502958579882,2,16,0.554480020308422,0.0277597317086018,0.0474777448071217,12,5.39216546977332,
ranked_0_enzyme_mimicB1-501EN370b,316,1438,0.02889290737392,9.10126582278481,4,19,0.574121148671449,0.02889290737392,0.0603174603174603,15,5.82804902551738,
ranked_0_enzyme_mimicB1-501EN170c,326,1635,0.0308636149126947,10.0306748466258,3,19,0.543563091171545,0.0308636149126947,0.0584615384615385,11,4.88381311939594,
ranked_0_enzyme_mimicB1-501EN225c,332,1439,0.0261893495431879,8.66867469879518,4,16,0.578148666928787,0.0261893495431879,0.0483383685800604,19,6.783387325738,
